iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
36,0.0004081873767598368,0.2117923800559605,0.9600183823529411,40.45913004875183,False,0,0,37,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-01-31,1676329291,1915.313200712204,32496,ML-RefVm-847530,10.0.0.13,1633.480221271515,0,37,0.012710809707641602
37,0.0003616909077619294,0.22083708852091255,0.9595588235294118,40.35653114318848,False,0,0,38,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-02-11,1676329331,1955.6697318553925,32496,ML-RefVm-847530,10.0.0.13,1673.8367524147034,0,38,0.012710809707641602
38,0.0003394631554221954,0.21380810746375253,0.9600183823529411,40.24272680282593,False,0,0,39,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-02-51,1676329371,1995.9124586582184,32496,ML-RefVm-847530,10.0.0.13,1714.0794792175293,0,39,0.012710809707641602
39,0.0002981223954645661,0.21942710219060674,0.9581801470588235,40.645519733428955,False,0,0,40,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-03-32,1676329412,2036.5579783916473,32496,ML-RefVm-847530,10.0.0.13,1754.7249989509583,0,40,0.012710809707641602
40,0.0002862228952033226,0.21956393960863352,0.9600183823529411,41.02752661705017,False,0,0,41,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-04-13,1676329453,2077.5855050086975,32496,ML-RefVm-847530,10.0.0.13,1795.7525255680084,0,41,0.012710809707641602
41,0.00027426748448645,0.20731578767299652,0.9623161764705882,40.69005298614502,False,0,0,42,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-04-54,1676329494,2118.2755579948425,32496,ML-RefVm-847530,10.0.0.13,1836.4425785541534,0,42,0.012710809707641602
42,0.00024372520947865412,0.21790445990422191,0.9609375,40.655967712402344,False,0,0,43,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-05-35,1676329535,2158.931525707245,32496,ML-RefVm-847530,10.0.0.13,1877.0985462665558,0,43,0.012710809707641602
43,0.00023506926834884593,0.2257517138359082,0.9609375,40.16799330711365,False,0,0,44,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-06-15,1676329575,2199.0995190143585,32496,ML-RefVm-847530,10.0.0.13,1917.2665395736694,0,44,0.012710809707641602
44,0.00021753425615173125,0.21933291633339488,0.9609375,40.30834150314331,False,0,0,45,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-06-55,1676329615,2239.407860517502,32496,ML-RefVm-847530,10.0.0.13,1957.5748810768127,0,45,0.012710809707641602
45,0.00021074144837364336,0.221282387700151,0.9613970588235294,40.387988328933716,False,0,0,46,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-07-35,1676329655,2279.7958488464355,32496,ML-RefVm-847530,10.0.0.13,1997.9628694057465,0,46,0.012710809707641602
46,0.00019636145603441285,0.2254936645793564,0.9613970588235294,40.514792680740356,False,0,0,47,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-08-16,1676329696,2320.310641527176,32496,ML-RefVm-847530,10.0.0.13,2038.4776620864868,0,47,0.012710809707641602
47,0.00018818990336548464,0.2213954383178669,0.9613970588235294,40.41852116584778,False,0,0,48,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-08-56,1676329736,2360.7291626930237,32496,ML-RefVm-847530,10.0.0.13,2078.8961832523346,0,48,0.012710809707641602
48,0.00017810986130772268,0.21955881180132136,0.9618566176470589,40.59428310394287,False,0,0,49,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-09-37,1676329777,2401.3234457969666,32496,ML-RefVm-847530,10.0.0.13,2119.4904663562775,0,49,0.012710809707641602
49,0.0001718286717625554,0.22005755388561418,0.9618566176470589,40.267632722854614,False,0,0,50,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-10-17,1676329817,2441.591078519821,32496,ML-RefVm-847530,10.0.0.13,2159.758099079132,0,50,0.012710809707641602
50,0.00016569619137775518,0.22666309050777378,0.9618566176470589,40.51808762550354,False,0,0,51,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-10-58,1676329858,2482.1091661453247,32496,ML-RefVm-847530,10.0.0.13,2200.2761867046356,0,51,0.012710809707641602
51,0.0001571894400495141,0.2319953647606513,0.9613970588235294,40.68108582496643,False,0,0,52,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-11-38,1676329898,2522.790251970291,32496,ML-RefVm-847530,10.0.0.13,2240.957272529602,0,52,0.012710809707641602
52,0.00014879798069231066,0.23175002612611828,0.9627757352941176,40.07077097892761,False,0,0,53,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-12-18,1676329938,2562.8610229492188,32496,ML-RefVm-847530,10.0.0.13,2281.0280435085297,0,53,0.012710809707641602
53,0.00014352237029051335,0.22566599880947785,0.9627757352941176,40.02805280685425,False,0,0,54,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-12-58,1676329978,2602.889075756073,32496,ML-RefVm-847530,10.0.0.13,2321.056096315384,0,54,0.012710809707641602
54,0.00014197646384013306,0.22925805694916668,0.9586397058823529,40.33891749382019,False,0,0,55,277ab605,fad1957a94344c5e97ffc7ac6c62bb1d,2023-02-13_23-13-39,1676330019,2643.227993249893,32496,ML-RefVm-847530,10.0.0.13,2361.395013809204,0,55,0.012710809707641602
