iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
11,0.023821599544117264,0.1980004731346579,0.9508272058823529,55.71060633659363,False,0,0,12,c2df7b7e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_15-56-39,1676303799,1796.574719429016,106044,ML-RefVm-847530,10.0.0.13,648.6560444831848,0,12,0.012770891189575195
12,0.018073134516895403,0.23396757727160172,0.9407169117647058,55.44110059738159,False,0,0,13,c2df7b7e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_15-57-35,1676303855,1852.0158200263977,106044,ML-RefVm-847530,10.0.0.13,704.0971450805664,0,13,0.012770891189575195
13,0.015618501477600896,0.19788258435095057,0.9540441176470589,55.186081409454346,False,0,0,14,c2df7b7e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_15-58-30,1676303910,1907.201901435852,106044,ML-RefVm-847530,10.0.0.13,759.2832264900208,0,14,0.012770891189575195
14,0.012954798805545651,0.19741715863347054,0.9489889705882353,54.7843656539917,False,0,0,15,c2df7b7e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_15-59-25,1676303965,1961.9862670898438,106044,ML-RefVm-847530,10.0.0.13,814.0675921440125,0,15,0.012770891189575195
15,0.02039683870423366,0.18919708404470892,0.9558823529411765,54.561074018478394,False,0,0,16,c2df7b7e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_16-00-19,1676304019,2016.5473411083221,106044,ML-RefVm-847530,10.0.0.13,868.6286661624908,0,16,0.012770891189575195
16,0.036103519802803505,0.20208600546945543,0.9554227941176471,53.93138408660889,False,0,0,17,c2df7b7e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_16-01-13,1676304073,2070.478725194931,106044,ML-RefVm-847530,10.0.0.13,922.5600502490997,0,17,0.012770891189575195
17,0.016023370724938372,0.1867203528390211,0.9627757352941176,53.40340042114258,False,0,0,18,c2df7b7e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_16-02-07,1676304127,2123.8821256160736,106044,ML-RefVm-847530,10.0.0.13,975.9634506702423,0,18,0.012770891189575195
18,0.011900089466579113,0.18927497526302056,0.9558823529411765,54.825411319732666,False,0,0,19,c2df7b7e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_16-03-02,1676304182,2178.7075369358063,106044,ML-RefVm-847530,10.0.0.13,1030.788861989975,0,19,0.012770891189575195
19,0.004607337456214808,0.20774931416792028,0.9563419117647058,55.056100606918335,False,0,0,20,c2df7b7e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_16-03-57,1676304237,2233.7636375427246,106044,ML-RefVm-847530,10.0.0.13,1085.8449625968933,0,20,0.012770891189575195
20,0.0023349293407198845,0.18811963257544181,0.9609375,56.685014724731445,False,0,0,21,c2df7b7e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_16-04-53,1676304293,2290.448652267456,106044,ML-RefVm-847530,10.0.0.13,1142.5299773216248,0,21,0.012770891189575195
21,0.0019788453184232556,0.1889730766415596,0.9609375,54.40285396575928,False,0,0,22,c2df7b7e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_16-05-48,1676304348,2344.8515062332153,106044,ML-RefVm-847530,10.0.0.13,1196.932831287384,0,22,0.012770891189575195
22,0.0019870816921705708,0.19748541592236826,0.9623161764705882,53.30921697616577,False,0,0,23,c2df7b7e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_16-06-41,1676304401,2398.160723209381,106044,ML-RefVm-847530,10.0.0.13,1250.2420482635498,0,23,0.012770891189575195
23,0.00310414638393102,0.1872884339707739,0.9623161764705882,54.119736433029175,False,0,0,24,c2df7b7e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_16-07-35,1676304455,2452.2804596424103,106044,ML-RefVm-847530,10.0.0.13,1304.361784696579,0,24,0.012770891189575195
24,0.0030328740774398194,0.2039864024914363,0.9613970588235294,52.51633810997009,False,0,0,25,c2df7b7e,998804bd6a9e4c2195db41f2a7fb7650,2023-02-13_16-08-28,1676304508,2504.7967977523804,106044,ML-RefVm-847530,10.0.0.13,1356.878122806549,0,25,0.012770891189575195
