iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
17,0.007131966431259963,0.23891240665141275,0.9499080882352942,36.87807536125183,False,0,0,18,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-35-25,1676334925,1225.1176238059998,79876,ML-RefVm-847530,10.0.0.13,669.0016832351685,0,18,0.012654304504394531
18,0.023493557180022346,0.27039430071325865,0.9407169117647058,37.38101601600647,False,0,0,19,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-36-03,1676334963,1262.4986398220062,79876,ML-RefVm-847530,10.0.0.13,706.3826992511749,0,19,0.012654304504394531
19,0.07951770002460655,0.29869897400631623,0.9223345588235294,36.93611788749695,False,0,0,20,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-36-39,1676334999,1299.4347577095032,79876,ML-RefVm-847530,10.0.0.13,743.3188171386719,0,20,0.012654304504394531
20,0.07723178137459007,0.2545012857984094,0.9489889705882353,36.79984521865845,False,0,0,21,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-37-16,1676335036,1336.2346029281616,79876,ML-RefVm-847530,10.0.0.13,780.1186623573303,0,21,0.012654304504394531
21,0.01705407408321751,0.15530693662517212,0.9609375,37.068674087524414,False,0,0,22,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-37-53,1676335073,1373.303277015686,79876,ML-RefVm-847530,10.0.0.13,817.1873364448547,0,22,0.012654304504394531
22,0.013402950420391326,0.22481073921217637,0.9512867647058824,36.97169089317322,False,0,0,23,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-38-30,1676335110,1410.2749679088593,79876,ML-RefVm-847530,10.0.0.13,854.159027338028,0,23,0.012654304504394531
23,0.009812181461693756,0.14166346827850623,0.9669117647058824,36.9859721660614,False,0,0,24,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-39-07,1676335147,1447.2609400749207,79876,ML-RefVm-847530,10.0.0.13,891.1449995040894,0,24,0.012654304504394531
24,0.016303581477818536,0.4226159418330473,0.9214154411764706,37.12910008430481,False,0,0,25,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-39-44,1676335184,1484.3900401592255,79876,ML-RefVm-847530,10.0.0.13,928.2740995883942,0,25,0.012654304504394531
25,0.016151695640063753,0.123190078226959,0.9669117647058824,37.20980095863342,False,0,0,26,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-40-22,1676335222,1521.599841117859,79876,ML-RefVm-847530,10.0.0.13,965.4839005470276,0,26,0.012654304504394531
26,0.004746918669244384,0.15553155081237063,0.9604779411764706,36.908111333847046,False,0,0,27,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-40-59,1676335259,1558.507952451706,79876,ML-RefVm-847530,10.0.0.13,1002.3920118808746,0,27,0.012654304504394531
27,0.0016584799992486689,0.13466927957008867,0.9664522058823529,36.84331655502319,False,0,0,28,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-41-35,1676335295,1595.3512690067291,79876,ML-RefVm-847530,10.0.0.13,1039.2353284358978,0,28,0.012654304504394531
28,0.0012452426576512116,0.14228364343152328,0.9664522058823529,37.08074998855591,False,0,0,29,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-42-12,1676335332,1632.432018995285,79876,ML-RefVm-847530,10.0.0.13,1076.3160784244537,0,29,0.012654304504394531
29,0.0009095441417622508,0.14620807175250614,0.9682904411764706,36.78085136413574,False,0,0,30,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-42-49,1676335369,1669.2128703594208,79876,ML-RefVm-847530,10.0.0.13,1113.0969297885895,0,30,0.012654304504394531
